LAMMPS data file via write_data, version 22 Jul 2025, timestep = 121, units = metal

704 atoms
3 atom types

0.021026514262161313 13.406373485737841 xlo xhi
0.04110187604783145 26.206298123952163 ylo yhi
0.03221292238940468 20.538757077610608 zlo zhi
0 -12.090851914057763 0 xy xz yz

Masses

1 10.81
2 1.008
3 22.99

Atoms # atomic

297 1 0.5196967054941987 3.824477057633623 1.6278829839372344 0 0 0
601 2 0.005250936024850963 0.2955360450714444 1.368787804470388 0 0 0
617 2 -0.27342279051756246 3.0665971202989364 1.1330087721033113 0 0 0
73 1 1.2236554106655817 3.720053238786819 3.173673244558519 0 0 0
137 1 2.894659314890522 4.400783026162034 3.207820438704159 0 0 0
233 1 2.21885108774531 3.851089974545317 1.6333526351029406 0 0 0
345 2 2.617338244612604 1.0476517252086006 2.7787202783644256 0 0 0
393 2 0.8645914122839669 2.774432893202707 3.8287046069927415 0 0 0
457 2 3.808610411388984 3.759134878627825 3.675227271212783 0 0 0
553 2 2.8539552974470266 3.032080406598347 1.0154139008298115 0 0 0
77 1 7.916328689726695 3.7200531506812027 3.1736732134385752 0 0 0
237 1 8.911524553903917 3.8510899862973598 1.6333527025696417 0 0 0
301 1 7.212370173501731 3.824476929354414 1.6278830821134695 0 0 0
397 2 7.557264765687934 2.7744329808354404 3.828704716117198 0 0 0
605 2 6.697924240367088 0.2955361103848481 1.368787895684244 0 0 0
621 2 6.419250683470201 3.0665972187830914 1.1330086803241575 0 0 0
141 1 9.587332743478893 4.400783105279144 3.207820557672232 0 0 0
349 2 9.310011756893262 1.0476515861837736 2.7787203690838163 0 0 0
461 2 10.501283837153307 3.7591350860716655 3.675227510842404 0 0 0
557 2 9.54662874132935 3.032080425111408 1.0154141865785777 0 0 0
105 1 0.2239010101830288 5.161376860203471 2.6434016222077585 0 0 0
425 2 -0.9239333532303171 5.4665457491737675 2.8435831980749042 0 0 0
9 1 1.46741054352262 6.444124239005473 2.478492955176371 0 0 0
41 1 1.4813264310629477 5.333788639995846 3.939098155053922 0 0 0
169 1 2.87863006584856 5.518402849082505 1.7566618242714258 0 0 0
201 1 1.225195932058341 5.2911342525541 1.103765200527987 0 0 0
265 1 2.888750070343892 6.091363940762124 3.350100267436921 0 0 0
329 2 1.0946749456765998 7.588950644390999 2.412341255332308 0 0 0
489 2 3.7602772318353352 5.9261651009669185 1.0470281780866166 0 0 0
521 2 -11.09499195562037 5.689388619409499 20.488300962461167 0 0 -1
585 2 3.706762511145871 6.836834962073157 3.8222736018587793 0 0 0
13 1 8.160083838172376 6.444124281744092 2.4784929629058228 0 0 0
45 1 8.173999682218533 5.333788591907259 3.939098146050277 0 0 0
109 1 6.916574401006406 5.161376792592642 2.643401601274392 0 0 0
205 1 7.91786944084927 5.291134168854156 1.103765222597247 0 0 0
333 2 7.78734830630721 7.588950585976362 2.412341248277358 0 0 0
429 2 5.7687400532424356 5.466545568413017 2.8435830363058354 0 0 0
525 2 -4.402318415270947 5.689388543889905 20.48830089153518 0 0 -1
681 3 -6.615425057547854 4.908614410343476 20.390717973968982 0 0 -1
173 1 9.571303490519336 5.51840270004591 1.756661815222258 0 0 0
269 1 9.581423403957917 6.091364081379943 3.3501003632964146 0 0 0
493 2 10.452950670089336 5.926165232246935 1.0470282834933922 0 0 0
589 2 10.399435738014624 6.836835010781664 3.822273767195632 0 0 0
685 3 0.07724836168536389 4.908614383243802 20.390718125565094 0 0 -1
473 2 -0.09659696225227052 10.30043392667027 1.5158339832058423 0 0 0
25 1 2.2446028866693855 12.985423432237765 2.712568807828142 0 0 0
57 1 2.2306870946733297 11.875087725842915 1.2519635882943336 0 0 0
89 1 2.4883581470045226 10.261352362147232 2.017388406397655 0 0 0
121 1 3.488112609241415 11.702676060067546 2.5476601489104205 0 0 0
153 1 0.8173541481124555 10.942082084181502 1.9832409963074964 0 0 0
185 1 0.8333831500701767 12.059701812461105 3.4343998178339747 0 0 0
217 1 2.4868172420322368 11.832433323718366 4.087296662529709 0 0 0
249 1 1.4931621514193498 10.392388990967843 3.5577089747855513 0 0 0
281 1 0.8232634568910802 12.632662988111726 1.8409612942961386 0 0 0
313 1 3.192316596478226 10.365776115086618 3.563178760348404 0 0 0
377 2 2.5609890569677747 12.047611052644722 0.09948063121727006 0 0 0
409 2 2.847422293221219 9.315732216464845 1.3623569766839654 0 0 0
441 2 4.635946613486322 12.00784494471742 2.3474787765181016 0 0 0
633 2 3.9854360875731185 9.607896364283743 4.058053087076814 0 0 0
29 1 8.937276307248595 12.98542346515394 2.712568728668487 0 0 0
61 1 8.923360507448987 11.875087754532881 1.251963509885395 0 0 0
157 1 7.510027464091221 10.942082220418557 1.983241032483708 0 0 0
189 1 7.526056631367013 12.059701878153176 3.4343997890370224 0 0 0
253 1 8.185835549715511 10.392389284864374 3.55770897766915 0 0 0
285 1 7.515936793323857 12.632663094816225 1.8409611933684427 0 0 0
477 2 6.596076396324056 10.300434114315433 1.5158341708087264 0 0 0
657 3 5.1964468457918285 11.730310529446223 0.07936889997764748 0 0 0
93 1 9.181031455562195 10.261352281753075 2.017388389369158 0 0 0
125 1 10.180785963975518 11.70267611249743 2.5476600581709588 0 0 0
221 1 9.179490639338413 11.832433412662892 4.087296588785168 0 0 0
317 1 9.884989930941334 10.365776079778032 3.563178796433865 0 0 0
381 2 9.253662444257698 12.047610987890089 0.09948065798061842 0 0 0
413 2 9.540095487343864 9.315732142272982 1.3623570850106501 0 0 0
445 2 11.328620001527206 12.007844745608603 2.3474787430538884 0 0 0
637 2 10.678109263442806 9.607896410453293 4.058053089804934 0 0 0
661 3 11.889120124942954 11.73031043287497 0.07936890738693436 0 0 0
299 1 0.5196968167674852 16.907075494786763 1.6278831732401486 0 0 0
603 2 0.005251046913257975 13.378134268346441 1.3687878711716954 0 0 0
619 2 -0.27342297801456866 16.149195400740854 1.1330088580780278 0 0 0
75 1 1.223655231572188 16.802651447297485 3.17367322378345 0 0 0
139 1 2.8946593852626203 17.483381234883602 3.2078204332475195 0 0 0
235 1 2.2188509306610107 16.933688193204915 1.6333525968402307 0 0 0
347 2 2.6173382998930887 14.130249625261273 2.7787204809023804 0 0 0
395 2 0.8645913015555693 15.857031232629781 3.8287046901499773 0 0 0
459 2 3.8086104258078244 16.84173311047443 3.6752273395195685 0 0 0
555 2 2.853955158998787 16.114678643257943 1.015413932145401 0 0 0
79 1 7.916328735304748 16.80265135015858 3.1736732190875245 0 0 0
239 1 8.911524439249487 16.93368832909505 1.6333527430765662 0 0 0
303 1 7.212370094861506 16.90707520641754 1.6278829549662073 0 0 0
399 2 7.557264627753015 15.857031177039744 3.828704619187413 0 0 0
607 2 6.697924451704243 13.378134239330985 1.368787784254256 0 0 0
623 2 6.419250619504681 16.149195545518634 1.1330087197296743 0 0 0
143 1 9.587332704696626 17.483381252296777 3.207820485957254 0 0 0
351 2 9.310011792056347 14.130249683226914 2.7787203824003717 0 0 0
463 2 10.501283721905859 16.841733129806233 3.6752274743040765 0 0 0
559 2 9.546628702316658 16.11467853615208 1.0154140384347017 0 0 0
107 1 0.22390097066287365 18.24397516197074 2.643401635546352 0 0 0
427 2 -0.9239333057165887 18.549144060878426 2.8435833332327602 0 0 0
11 1 1.467410575611448 19.52672261979137 2.478492909846294 0 0 0
43 1 1.4813264582681192 18.41638687278214 3.939098212994037 0 0 0
171 1 2.8786301725747756 18.601000983107188 1.7566618177531668 0 0 0
203 1 1.2251959981829368 18.373732466052488 1.1037652921673835 0 0 0
267 1 2.8887501931217137 19.173962150399554 3.3501002557222295 0 0 0
331 2 1.0946752234550152 20.67154881207044 2.412341285022743 0 0 0
491 2 3.760277308987048 19.00876336421512 1.0470282853739905 0 0 0
523 2 -11.0949919124078 18.77198692886785 20.488300974897907 0 0 -1
587 2 3.706762568268009 19.919433142007883 3.8222735961110295 0 0 0
15 1 8.160083987177448 19.526722440738247 2.4784930285188347 0 0 0
47 1 8.173999754863345 18.41638678710036 3.9390982066540796 0 0 0
111 1 6.9165743125834656 18.243975098083823 2.6434016428856864 0 0 0
207 1 7.917869418949947 18.37373251498461 1.1037651326837719 0 0 0
335 2 7.787348266787775 20.671548841130452 2.4123414146949473 0 0 0
431 2 5.768740122325675 18.549143933620048 2.8435831860483236 0 0 0
527 2 -4.402318480867858 18.77198696835559 20.488301035359527 0 0 -1
683 3 -6.6154249418589375 17.991212723900375 20.390717899863745 0 0 -1
175 1 9.571303560175046 18.601000936713582 1.7566618096706907 0 0 0
271 1 9.581423502713703 19.173962249293137 3.350100392067996 0 0 0
495 2 10.452950708276708 19.00876336338655 1.0470283039772046 0 0 0
591 2 10.399435831019973 19.919433252703808 3.822273694704962 0 0 0
687 3 0.07724842906998444 17.991212496616168 20.390717973993326 0 0 -1
475 2 -0.09659685994133069 23.383032089787747 1.5158341201387562 0 0 0
27 1 2.2446027269568654 26.068021622731848 2.712568699577542 0 0 0
59 1 2.230687027705184 24.957685971390838 1.2519634818346572 0 0 0
91 1 2.488358234171671 23.343950454483046 2.0173883920436544 0 0 0
123 1 3.488112353651067 24.785274259600403 2.5476600342916336 0 0 0
155 1 0.817354045713429 24.024680268063968 1.9832410199072876 0 0 0
187 1 0.8333831921890069 25.14229999773801 3.434399757727324 0 0 0
219 1 2.4868172701461413 24.915031517691318 4.087296446303579 0 0 0
251 1 1.4931622866170087 23.47498731091945 3.5577089660866363 0 0 0
283 1 0.8232633325944563 25.71526120862289 1.8409612237649502 0 0 0
315 1 3.192316552511625 23.448374545293955 3.5631787041273033 0 0 0
379 2 2.56098896139305 25.130209188300814 0.09948050724413475 0 0 0
411 2 2.847422339254593 22.398330354316162 1.3623570273954946 0 0 0
443 2 4.635946687190097 25.09044308551179 2.347478577994825 0 0 0
635 2 3.9854361719449307 22.690494562509247 4.058053004582104 0 0 0
31 1 8.937276177462092 26.068021681195482 2.712568780769485 0 0 0
63 1 8.92336045448965 24.957685920431267 1.25196347977287 0 0 0
159 1 7.510027403945489 24.024680328325825 1.9832410226838395 0 0 0
191 1 7.526056535744009 25.14230003041203 3.4343997850297003 0 0 0
255 1 8.185835592091292 23.474987249847636 3.5577090256370925 0 0 0
287 1 7.515936728361397 25.71526118956769 1.84096136342989 0 0 0
479 2 6.596076516105683 23.383032126908233 1.5158340953615284 0 0 0
659 3 5.196446882918215 24.812908514227967 0.07936884507212047 0 0 0
95 1 9.181031552823475 23.343950416758386 2.0173884005126643 0 0 0
127 1 10.180786019182161 24.785274328015777 2.5476600447321998 0 0 0
223 1 9.17949058296307 24.91503152856197 4.087296659038423 0 0 0
319 1 9.884990080541073 23.448374232910144 3.56317881173048 0 0 0
383 2 9.253662332615457 25.13020910315946 0.0994805763207146 0 0 0
415 2 9.54009559952199 22.398330394828584 1.3623570445834448 0 0 0
447 2 11.328620008666457 25.090442998625537 2.347478677029322 0 0 0
639 2 10.678109351903684 22.690494641035194 4.058052905965858 0 0 0
